name,price,images,Key Ingredients,Size
Hydrium Watery Toner,29.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/hydrium-watery-toner-cosrx-official-1.jpg?v=1724836011,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/hydrium-watery-toner-cosrx-official-2.jpg?v=1724836014,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/hydrium-watery-toner-cosrx-official-3.jpg?v=1724836016,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/hydrium-watery-toner-cosrx-official-4.jpg?v=1724836018,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/hydrium-watery-toner-cosrx-official-5.jpg?v=1724836021,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/hydrium-watery-toner-cosrx-official-6.jpg?v=1724836023,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/hydrium-watery-toner-cosrx-official-7.jpg?v=1724836025,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/hydrium-watery-toner-cosrx-official-8.jpg?v=1724836028,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/hydrium-watery-toner-cosrx-official-9.jpg?v=1724836029,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/hydrium-watery-toner-cosrx-official-12.jpg?v=1724836031,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/waterytoner50_01.jpg?v=1704429317","• 100ppm of 6-type hyaluronic acids : prevent moisture loss in the skin, making it more hydrated • 0.1% D-panthenol : moisturizing, regenerating effect • 0.1% Allantoin : soothing sensitive skin","9.46 fl.oz / 280ml,5.07 fl.oz / 150ml,1.69 fl.oz / 50ml"
Lip Plump - Refresh AHA BHA Vitamin C Lip Plumper,19.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-plump-refresh-aha-bha-vitamin-c-lip-plumper-cosrx-official-1.jpg?v=1724836331,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-plump-refresh-aha-bha-vitamin-c-lip-plumper-cosrx-official-2.jpg?v=1724836333,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-plump-refresh-aha-bha-vitamin-c-lip-plumper-cosrx-official-3.jpg?v=1724836335,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-plump-refresh-aha-bha-vitamin-c-lip-plumper-cosrx-official-4.jpg?v=1724836337,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-plump-refresh-aha-bha-vitamin-c-lip-plumper-cosrx-official-5.jpg?v=1724836339,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-plump-refresh-aha-bha-vitamin-c-lip-plumper-cosrx-official-6.jpg?v=1724836342",,
Lip Scrub - Full Fit Honey Sugar Lip Scrub,19.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-scrub-full-fit-honey-sugar-lip-scrub-cosrx-official-1.jpg?v=1724836318,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-scrub-full-fit-honey-sugar-lip-scrub-cosrx-official-2.jpg?v=1724836321,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-scrub-full-fit-honey-sugar-lip-scrub-cosrx-official-3.jpg?v=1724836323,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-scrub-full-fit-honey-sugar-lip-scrub-cosrx-official-4.jpg?v=1724836325,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-scrub-full-fit-honey-sugar-lip-scrub-cosrx-official-5.jpg?v=1724836327,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-scrub-full-fit-honey-sugar-lip-scrub-cosrx-official-6.jpg?v=1724836329",,
Lip Sleep - Balancium Ceramide Lip Butter Sleeping Mask,19.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-sleep-balancium-ceramide-lip-butter-sleeping-mask-cosrx-official-1.jpg?v=1724836282,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-sleep-balancium-ceramide-lip-butter-sleeping-mask-cosrx-official-2.jpg?v=1724836284,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-sleep-balancium-ceramide-lip-butter-sleeping-mask-cosrx-official-3.jpg?v=1724836286,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-sleep-balancium-ceramide-lip-butter-sleeping-mask-cosrx-official-4.jpg?v=1724836289,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-sleep-balancium-ceramide-lip-butter-sleeping-mask-cosrx-official-5.jpg?v=1724836291,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-sleep-balancium-ceramide-lip-butter-sleeping-mask-cosrx-official-6.jpg?v=1724836293,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-sleep-balancium-ceramide-lip-butter-sleeping-mask-cosrx-official-7.jpg?v=1724836295,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/lip-sleep-balancium-ceramide-lip-butter-sleeping-mask-cosrx-official-8.jpg?v=1724836297",,
Low pH Good Morning Gel Cleanser,14.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-good-morning-gel-cleanser-cosrx-official-1.jpg?v=1768785801,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/LowpH_Gel_Cleanser_02__1.webp?v=1780987993,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/LowpH_Gel_Cleanser_03.webp?v=1780904507,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/LowpH_Gel_Cleanser_04.webp?v=1780904507,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/LowpH_Gel_Cleanser_05.webp?v=1780904507,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/LowpH_Gel_Cleanser_07.webp?v=1780904507,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/LowpH_Gel_Cleanser_08.webp?v=1780904507,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-good-morning-gel-cleanser-cosrx-official-12.jpg?v=1768785801,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-good-morning-gel-cleanser-cosrx-official-11.jpg?v=1768785801",• Betaine Salicylate (BHA) & Tea Tree Oil  : Soothe and strengthen for luminous and clear skin • pH Balanced pH 5.31±1.00 : Optimize the balance of oil and water in the skin,"5.07 fl.oz / 150ml,1.69 fl.oz / 50ml"
Low pH Goodnight Soft Peeling Gel,16.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-goodnight-soft-peeling-gel-cosrx-official-1.jpg?v=1724836210,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-goodnight-soft-peeling-gel-cosrx-official-2.jpg?v=1724836212,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-goodnight-soft-peeling-gel-cosrx-official-3.jpg?v=1724836214,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-goodnight-soft-peeling-gel-cosrx-official-4.jpg?v=1724836216,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-goodnight-soft-peeling-gel-cosrx-official-5.jpg?v=1724836218,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-goodnight-soft-peeling-gel-cosrx-official-6.jpg?v=1724836220,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-goodnight-soft-peeling-gel-cosrx-official-7.jpg?v=1724836223,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-goodnight-soft-peeling-gel-cosrx-official-8.jpg?v=1724836225,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-goodnight-soft-peeling-gel-cosrx-official-9.jpg?v=1724836227","• 8% Cellulose : Eliminates impurities softened by PHA • hyaluronic acid : Dissolves dead skin cells, hydrating exfoliation",4.05 fl.oz / 120mL
Low pH Niacinamide Micellar Cleansing Water,15.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/NA_800x1067_2.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-niacinamide-micellar-cleansing-water-cosrx-official-2.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-niacinamide-micellar-cleansing-water-cosrx-official-3.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-niacinamide-micellar-cleansing-water-cosrx-official-4.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-niacinamide-micellar-cleansing-water-cosrx-official-5.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-niacinamide-micellar-cleansing-water-cosrx-official-6.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-niacinamide-micellar-cleansing-water-cosrx-official-7.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-niacinamide-micellar-cleansing-water-cosrx-official-8.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/NA_Cleansing_water_9_9f38ca90-3e1b-4de0-a1f1-413f7f72ef51.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/low-ph-niacinamide-micellar-cleansing-water-cosrx-official-9.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/products/NA_800x1067_4_a8e87d82-8149-495b-8dd8-c124a75cb617.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/products/NA_800x1067_5_5ed6da17-5053-42af-a849-bb11558ec993.jpg?v=1748419838,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/LowpH_Cleansingwater_800x1067_01.jpg?v=1774506078,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/LowpH_Cleansingwater_800x1067_02.jpg?v=1774506078","• Niacinamide, Zinc PCA : Reduces overproduction of sebum · oil control, pore care • Allantoin, Madecassoside : Soothes the skin • Hyaluronic Acid, Panthenol : Infuses hydration · strengthens the skin barrier",
Master Patch Basic [36ea],12.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-36ea-cosrx-official-1.jpg?v=1724836449,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-36ea-cosrx-official-2.jpg?v=1724836451,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-36ea-cosrx-official-3.jpg?v=1724836453,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-36ea-cosrx-official-4.jpg?v=1724836455,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-36ea-cosrx-official-5.jpg?v=1724836457,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-36ea-cosrx-official-6.png?v=1724836460,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-36ea-cosrx-official-7.png?v=1724836463",,36ea
Master Patch Basic [90ea],25.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-90ea-cosrx-official-1.jpg?v=1724836465,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-90ea-cosrx-official-2.jpg?v=1724836467,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-90ea-cosrx-official-3.jpg?v=1724836469,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-90ea-cosrx-official-4.jpg?v=1724836471,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-90ea-cosrx-official-5.jpg?v=1724836473,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-90ea-cosrx-official-6.png?v=1724836476,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-basic-90ea-cosrx-official-7.png?v=1724836479",,
Master Patch Intensive [36ea],12.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-36ea-cosrx-official-1.jpg?v=1724836510,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-36ea-cosrx-official-2.jpg?v=1724836512,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-36ea-cosrx-official-3.jpg?v=1724836514,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-36ea-cosrx-official-4.jpg?v=1724836517,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-36ea-cosrx-official-5.jpg?v=1724836519,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-36ea-cosrx-official-6.png?v=1724836522,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-36ea-cosrx-official-7.png?v=1724836525","• Hydrocolloid : Wound protection, exudate absorption • 0.02% Salicylic acid • 0.02% Tea tree leaf Oil",36ea
Master Patch Intensive [90ea],25.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-90ea-cosrx-official-1.jpg?v=1724836494,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-90ea-cosrx-official-2.jpg?v=1724836496,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-90ea-cosrx-official-3.jpg?v=1724836498,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-90ea-cosrx-official-4.jpg?v=1724836500,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-90ea-cosrx-official-5.jpg?v=1724836502,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-90ea-cosrx-official-6.png?v=1724836505,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-intensive-90ea-cosrx-official-7.png?v=1724836508","• Hydrocolloid : Wound protection, exudate absorption • 0.02% Salicylic acid • 0.02% Tea tree leaf Oil",
Master Patch X-Large,18.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-x-large-cosrx-official-1.jpg?v=1724836481,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-x-large-cosrx-official-2.jpg?v=1724836483,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-x-large-cosrx-official-3.jpg?v=1724836485,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-x-large-cosrx-official-4.jpg?v=1724836487,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-x-large-cosrx-official-5.jpg?v=1724836489,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/master-patch-x-large-cosrx-official-6.png?v=1724836492",,1 Pack
Mini Hair Bonding Wooden Brush,5.00,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/2_800x1067_03498cb4-809b-4da6-88ef-358fa3729433.jpg?v=1786092197,,
Oil-Free Ultra-Moisturizing Lotion with Birch Sap,25.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/oil-free-ultra-moisturizing-lotion-with-birch-sap-cosrx-official-1.png?v=1724836818,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/oil-free-ultra-moisturizing-lotion-with-birch-sap-cosrx-official-2.jpg?v=1724836820,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/oil-free-ultra-moisturizing-lotion-with-birch-sap-cosrx-official-3.jpg?v=1724836822,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/oil-free-ultra-moisturizing-lotion-with-birch-sap-cosrx-official-4.jpg?v=1724836824,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/oil-free-ultra-moisturizing-lotion-with-birch-sap-cosrx-official-5.jpg?v=1724836826,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/oil-free-ultra-moisturizing-lotion-with-birch-sap-cosrx-official-6.jpg?v=1724836828,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/oil-free-ultra-moisturizing-lotion-with-birch-sap-cosrx-official-7.jpg?v=1724836830,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/oil-free-ultra-moisturizing-lotion-with-birch-sap-cosrx-official-8.jpg?v=1724836832","• 70% Betula Platyphylla Japonica Juice : prevents moisture loss in the skin, making it more hydrated and can be used by any skin type",
One Step Moisture Up Pad,22.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_0.jpg?v=1710475791,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_1.jpg?v=1710475793,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_2.jpg?v=1724836770,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_3.jpg?v=1710475797,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_4.jpg?v=1710475800,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_5.jpg?v=1710475802,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_6.jpg?v=1710475804,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_7.jpg?v=1710475806,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_8.jpg?v=1724836783,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_9.jpg?v=1710475809,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_10.jpg?v=1710475812,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Moisture_Pad_11.jpg?v=1710475814","• 84.9% Alaska Glacier Water : Nourish, Cool & Hydrate • 0.5% BHA (Betaine Salicylate) : Smoothe skin texture, control sebum production • Squalane, 6-layered hyaluronic acid, Panthenol : Moist up Formula, build skin barrier",
One Step Original Blemish Pore Clear Pad,26.00,"https://cdn.shopify.com/s/files/1/0513/3775/6828/files/Thumb_Onestep_Original_Pad_Gift_800x1067_d717526a-40f8-4bef-8c8a-35b740c8b356.jpg?v=1787038499,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_00.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_03.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_04.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_05.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_06__2.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_08__2.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_09_e238ecec-489f-4e50-bed9-9f949beb3061.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_11.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_13.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_14.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_18.jpg?v=1774854088,https://cdn.shopify.com/s/files/1/0513/3775/6828/files/OneStep_Blemish_Pad_19.jpg?v=1774854088","• White Willow Bark Water (77.7%) : A naturally derived extract from white willow bark that helps minimize the appearance of pores by gently removing excess sebum and dead skin cells, leaving skin feeling balanced and comfortable. • BHA + PHA + LHA : A multi-acid exfoliating complex that works from the skin's surface to around the pores, helping to visibly improve skin texture and support the look of minimized pores and managed sebum. • Zinc PCA : Helps manage excess oil and visibly reduce the look of shine, while supporting skin prone to pores, sebum, and uneven texture concerns.",
